position,score,protein
239,0.4414363642533621,amypro22_4
240,0.38202189107735945,amypro22_4
241,0.3283761064211527,amypro22_4
242,0.27272419134775794,amypro22_4
243,0.23833084305127458,amypro22_4
244,0.14216730991999307,amypro22_4
245,0.1101580888032913,amypro22_4
246,0.10993730525175727,amypro22_4
247,0.10415994513162631,amypro22_4
248,0.091038351,amypro22_4
249,0.048552481,amypro22_4
250,0.044686223,amypro22_4
251,0.029648901,amypro22_4
252,0.017061347999697284,amypro22_4
253,0.016904182815233038,amypro22_4
254,0.017141249120747153,amypro22_4
255,0.021835569487484427,amypro22_4
256,0.024853174713219503,amypro22_4
257,0.030058861,amypro22_4
258,0.029992231668074926,amypro22_4
259,0.027267176671284657,amypro22_4
260,0.028392334,amypro22_4
261,0.023727010163611305,amypro22_4
262,0.021268395206000868,amypro22_4
263,0.011379278305048464,amypro22_4
264,0.010045963816992267,amypro22_4
1,0.7189619839191437,amypro22_5
2,0.6855774372816086,amypro22_5
3,0.5606265584627788,amypro22_5
4,0.44695948213338854,amypro22_5
5,0.38031047701835635,amypro22_5
6,0.32363143662611643,amypro22_5
7,0.2138111611207326,amypro22_5
8,0.11203364332516987,amypro22_5
9,0.064089533,amypro22_5
10,0.057125559,amypro22_5
11,0.049797009,amypro22_5
12,0.059107125,amypro22_5
13,0.063191643,amypro22_5
14,0.079466277,amypro22_5
15,0.14352590044339494,amypro22_5
16,0.15481759607791898,amypro22_5
17,0.20777829289436336,amypro22_5
18,0.2623682578404744,amypro22_5
19,0.33175000647703806,amypro22_5
20,0.34911667605241137,amypro22_5
21,0.31172589262326555,amypro22_5
22,0.310051155,amypro22_5
23,0.24948324759801221,amypro22_5
24,0.18536138137181593,amypro22_5
25,0.11003843049208319,amypro22_5
26,0.082951938,amypro22_5
27,0.083701644,amypro22_5
28,0.077717653,amypro22_5
29,0.09409748,amypro22_5
30,0.090568374,amypro22_5
31,0.084679874,amypro22_5
32,0.073525393,amypro22_5
33,0.044525476,amypro22_5
34,0.034625975039428596,amypro22_5
35,0.016916874,amypro22_5
36,0.019947671638753137,amypro22_5
37,0.024858290812577812,amypro22_5
38,0.034270383,amypro22_5
39,0.05837747,amypro22_5
40,0.064857442,amypro22_5
41,0.14476472349403288,amypro22_5
42,0.14437762609559282,amypro22_5
43,0.14008940259615574,amypro22_5
44,0.13368623256683346,amypro22_5
45,0.10996186874666207,amypro22_5
46,0.10128860668210105,amypro22_5
47,0.029537496058583152,amypro22_5
48,0.026408699592805784,amypro22_5
49,0.027619279,amypro22_5
50,0.025255138,amypro22_5
51,0.029607299,amypro22_5
52,0.064183907,amypro22_5
53,0.1368409985646091,amypro22_5
54,0.24293238032065947,amypro22_5
55,0.29433259376091886,amypro22_5
56,0.35670660734176635,amypro22_5
57,0.36012725333372747,amypro22_5
58,0.3277059664328893,amypro22_5
59,0.2516037354866663,amypro22_5
60,0.1512369096279144,amypro22_5
61,0.1069155891736348,amypro22_5
62,0.056119571,amypro22_5
63,0.051516429,amypro22_5
64,0.050598068,amypro22_5
65,0.047063652,amypro22_5
66,0.044553677,amypro22_5
67,0.051476219,amypro22_5
68,0.065910305,amypro22_5
69,0.083316905,amypro22_5
70,0.096505416,amypro22_5
71,0.11084956228733057,amypro22_5
72,0.10818073333927407,amypro22_5
73,0.10087582252053832,amypro22_5
74,0.082530813,amypro22_5
75,0.087293033,amypro22_5
76,0.09097165,amypro22_5
77,0.10748380503682708,amypro22_5
78,0.12302460372447965,amypro22_5
79,0.13938643038272855,amypro22_5
80,0.2013815383116404,amypro22_5
81,0.22170610427856444,amypro22_5
82,0.20891144673029574,amypro22_5
83,0.18389305671056108,amypro22_5
84,0.1683464586734771,amypro22_5
85,0.14438668588797246,amypro22_5
86,0.074088603,amypro22_5
87,0.03028184,amypro22_5
88,0.051200400789578715,amypro22_5
89,0.075428737,amypro22_5
90,0.1651998271544774,amypro22_5
91,0.2857845475276311,amypro22_5
92,0.4330771019061406,amypro22_5
93,0.4579820066690445,amypro22_5
94,0.4333455294370651,amypro22_5
95,0.40137859669302994,amypro22_5
96,0.3108083400651594,amypro22_5
97,0.1939562354013105,amypro22_5
98,0.064190368,amypro22_5
99,0.065665061,amypro22_5
100,0.10063609515873391,amypro22_5
101,0.2051189556546281,amypro22_5
102,0.34885616103808087,amypro22_5
103,0.46936173339684806,amypro22_5
104,0.511536106,amypro22_5
105,0.5149859189987183,amypro22_5
106,0.48123891949653624,amypro22_5
107,0.3786117394765218,amypro22_5
108,0.235780057,amypro22_5
109,0.1112973931994929,amypro22_5
110,0.052482514,amypro22_5
111,0.021239838,amypro22_5
112,0.023878237959433998,amypro22_5
113,0.027051011082221476,amypro22_5
114,0.046363712704866535,amypro22_5
115,0.077962451,amypro22_5
116,0.15643614033857978,amypro22_5
117,0.2875866423050562,amypro22_5
118,0.4299324502547582,amypro22_5
119,0.5649424542983373,amypro22_5
120,0.6603142619132996,amypro22_5
121,0.6840168962876002,amypro22_5
122,0.6046373982921068,amypro22_5
123,0.4779966404249232,amypro22_5
124,0.3313207089255836,amypro22_5
125,0.19220114641890781,amypro22_5
126,0.076437825,amypro22_5
127,0.020368306545545493,amypro22_5
128,0.020899419057847462,amypro22_5
129,0.016266013817827676,amypro22_5
130,0.015591910387350508,amypro22_5
131,0.038021873,amypro22_5
132,0.040640126,amypro22_5
133,0.040912192197841514,amypro22_5
134,0.042080906830597044,amypro22_5
135,0.051902169170474084,amypro22_5
136,0.051541169484456334,amypro22_5
137,0.03070055,amypro22_5
138,0.05273895,amypro22_5
139,0.054863958,amypro22_5
140,0.057307024,amypro22_5
141,0.097893273,amypro22_5
142,0.16545669438467783,amypro22_5
143,0.20320733884970346,amypro22_5
144,0.22110189596811924,amypro22_5
145,0.2932665854692459,amypro22_5
146,0.32059464454650877,amypro22_5
147,0.2776017953952153,amypro22_5
148,0.21110048303235085,amypro22_5
149,0.17257882763175678,amypro22_5
150,0.1309513460519762,amypro22_5
151,0.058968741,amypro22_5
152,0.031078313879455238,amypro22_5
153,0.024979124558255194,amypro22_5
154,0.025124292572339335,amypro22_5
155,0.038712841,amypro22_5
156,0.086126197,amypro22_5
157,0.13519473274548846,amypro22_5
158,0.15516399502754208,amypro22_5
159,0.18753568232059475,amypro22_5
160,0.24298375248908996,amypro22_5
161,0.31260838806629176,amypro22_5
162,0.3229689836502075,amypro22_5
1,0.012620550394058138,amypro22_6
2,0.014877868,amypro22_6
3,0.017928014098045675,amypro22_6
4,0.018410211725858917,amypro22_6
5,0.040447881,amypro22_6
6,0.1006071467689859,amypro22_6
7,0.19121895328086488,amypro22_6
8,0.3232546865940094,amypro22_6
9,0.46959636310736336,amypro22_6
10,0.6113134761651356,amypro22_6
11,0.630571347,amypro22_6
12,0.6021868099768958,amypro22_6
13,0.5173713535070419,amypro22_6
14,0.3898738453785578,amypro22_6
15,0.2435790836811065,amypro22_6
16,0.11244914035002385,amypro22_6
17,0.079894354,amypro22_6
18,0.045992991,amypro22_6
19,0.062194663,amypro22_6
20,0.077982012,amypro22_6
21,0.1034809529781341,amypro22_6
22,0.095411706,amypro22_6
23,0.10631097952524815,amypro22_6
24,0.14989971021811163,amypro22_6
25,0.20804132819175716,amypro22_6
26,0.2703703393538793,amypro22_6
27,0.33634431958198546,amypro22_6
28,0.45759924153486886,amypro22_6
29,0.5046853323777516,amypro22_6
30,0.46901848018169395,amypro22_6
31,0.41397880713144936,amypro22_6
32,0.35499717096487676,amypro22_6
33,0.26942029496033987,amypro22_6
34,0.15494221051534013,amypro22_6
35,0.097401169,amypro22_6
36,0.090697086,amypro22_6
37,0.06831444,amypro22_6
38,0.071051672,amypro22_6
39,0.067467829,amypro22_6
40,0.057316138,amypro22_6
41,0.063261701,amypro22_6
42,0.066257526,amypro22_6
43,0.08548432,amypro22_6
44,0.11696356137593583,amypro22_6
45,0.15702864627043403,amypro22_6
46,0.1883862147728602,amypro22_6
47,0.18857482572396592,amypro22_6
48,0.19047446151574451,amypro22_6
49,0.16986965934435524,amypro22_6
50,0.12565728525320685,amypro22_6
51,0.084805657,amypro22_6
52,0.056787028908729505,amypro22_6
53,0.047400046388308165,amypro22_6
54,0.041777152,amypro22_6
55,0.041915553,amypro22_6
56,0.034414058,amypro22_6
57,0.032211897,amypro22_6
58,0.029704395,amypro22_6
59,0.036273064,amypro22_6
60,0.040168029,amypro22_6
61,0.058250442,amypro22_6
62,0.11016188508304665,amypro22_6
63,0.15401074832710338,amypro22_6
64,0.2741743087768555,amypro22_6
65,0.37199582159519196,amypro22_6
66,0.4725711027781168,amypro22_6
67,0.591826253,amypro22_6
68,0.6318560103575389,amypro22_6
69,0.6004703938961029,amypro22_6
70,0.5071994384129842,amypro22_6
71,0.48412337700525915,amypro22_6
72,0.4444198439518611,amypro22_6
73,0.3375553727149963,amypro22_6
74,0.24151573975880936,amypro22_6
75,0.22850574254747083,amypro22_6
76,0.2225367367243355,amypro22_6
77,0.2052978326852705,amypro22_6
78,0.17680593033389105,amypro22_6
79,0.18820989330367102,amypro22_6
80,0.20739590823407827,amypro22_6
81,0.2620819340149561,amypro22_6
82,0.2444564859072367,amypro22_6
83,0.17896889050801598,amypro22_6
84,0.14388320942719773,amypro22_6
85,0.10425779024759924,amypro22_6
86,0.082918228,amypro22_6
87,0.0335058,amypro22_6
88,0.044266245,amypro22_6
89,0.064695447,amypro22_6
90,0.086116775,amypro22_6
91,0.098082781,amypro22_6
92,0.1422493427991867,amypro22_6
93,0.16350666383902232,amypro22_6
94,0.18269466857115424,amypro22_6
95,0.18422646621863045,amypro22_6
96,0.19577133456865944,amypro22_6
97,0.20115396181742343,amypro22_6
98,0.18230420856828758,amypro22_6
99,0.2210292240893371,amypro22_6
100,0.19910124450082853,amypro22_6
101,0.23659389028107394,amypro22_6
102,0.23984374214366347,amypro22_6
103,0.31367815046663355,amypro22_6
104,0.3055619200070699,amypro22_6
105,0.24706059892972312,amypro22_6
106,0.2720264305671056,amypro22_6
107,0.2698630413045369,amypro22_6
108,0.2744687021404388,amypro22_6
109,0.26538992828427577,amypro22_6
110,0.34194708870151463,amypro22_6
111,0.39014311836460064,amypro22_6
112,0.43585499928691807,amypro22_6
113,0.46414480010668435,amypro22_6
114,0.4711517463127772,amypro22_6
115,0.40678351720174155,amypro22_6
116,0.32540311515331266,amypro22_6
117,0.2719444870948791,amypro22_6
118,0.20321098963419593,amypro22_6
119,0.1174825727939605,amypro22_6
120,0.06675774,amypro22_6
121,0.045511913,amypro22_6
122,0.032720613,amypro22_6
123,0.030555162708211913,amypro22_6
124,0.016362074891973506,amypro22_6
125,0.015170198,amypro22_6
126,0.015616887,amypro22_6
127,0.024065152,amypro22_6
128,0.026208720604578618,amypro22_6
129,0.033120767,amypro22_6
130,0.04437112,amypro22_6
131,0.049768266,amypro22_6
132,0.071074213,amypro22_6
133,0.090965563,amypro22_6
134,0.099065004,amypro22_6
135,0.095144966,amypro22_6
136,0.083714481,amypro22_6
137,0.078743015,amypro22_6
138,0.056499091414540646,amypro22_6
139,0.029911005,amypro22_6
140,0.021135433,amypro22_6
141,0.020866704127683943,amypro22_6
142,0.023544336499268518,amypro22_6
143,0.024420669746192846,amypro22_6
144,0.03304574,amypro22_6
145,0.054649801,amypro22_6
146,0.082766605,amypro22_6
147,0.099719412,amypro22_6
148,0.10422675311565395,amypro22_6
149,0.12041959762573237,amypro22_6
150,0.1332268327474594,amypro22_6
151,0.1262786249319712,amypro22_6
152,0.09356879,amypro22_6
153,0.056151384,amypro22_6
1,0.012937057,amypro22_7
2,0.016599183380458217,amypro22_7
3,0.016508346273621962,amypro22_7
4,0.01978348,amypro22_7
5,0.040310119175119286,amypro22_7
6,0.078456356,amypro22_7
7,0.086295051,amypro22_7
8,0.110590086,amypro22_7
9,0.11285221386181847,amypro22_7
10,0.11076341088240339,amypro22_7
11,0.093890866,amypro22_7
12,0.053415266,amypro22_7
13,0.048025996,amypro22_7
14,0.037599076608845844,amypro22_7
15,0.048368224,amypro22_7
16,0.056397264822104824,amypro22_7
17,0.060310093,amypro22_7
18,0.067116658,amypro22_7
19,0.072818968,amypro22_7
20,0.068007737,amypro22_7
21,0.057461196,amypro22_7
22,0.049610353,amypro22_7
23,0.04468534,amypro22_7
24,0.037934388049203904,amypro22_7
25,0.031938492,amypro22_7
26,0.024360719648757318,amypro22_7
27,0.028242001263060913,amypro22_7
28,0.037057606704790136,amypro22_7
29,0.042599151,amypro22_7
30,0.053449570139249114,amypro22_7
31,0.067926902,amypro22_7
32,0.084279381,amypro22_7
33,0.086909718,amypro22_7
34,0.080376771,amypro22_7
35,0.080170671,amypro22_7
36,0.075040458,amypro22_7
37,0.063594414,amypro22_7
38,0.054537664850552836,amypro22_7
39,0.10044038395086922,amypro22_7
40,0.17304974397023512,amypro22_7
41,0.2303151230017344,amypro22_7
42,0.2583724200725555,amypro22_7
43,0.2755437572797139,amypro22_7
44,0.3381020277738571,amypro22_7
45,0.3232411056756973,amypro22_7
46,0.31159703036149344,amypro22_7
47,0.2980567415555318,amypro22_7
48,0.28227316538492836,amypro22_7
49,0.27856107801247465,amypro22_7
50,0.2091203843558711,amypro22_7
51,0.20440351317374728,amypro22_7
52,0.1499597782894852,amypro22_7
53,0.1383209362630926,amypro22_7
54,0.20262859116046453,amypro22_7
55,0.22499400873978934,amypro22_7
56,0.2856541186571121,amypro22_7
57,0.3151781419912974,amypro22_7
58,0.44194718102614083,amypro22_7
59,0.4757253050804138,amypro22_7
60,0.49478639562924703,amypro22_7
61,0.4564644356568654,amypro22_7
62,0.3946144230575252,amypro22_7
63,0.33162346357215333,amypro22_7
64,0.1976647006880133,amypro22_7
65,0.12862217201897383,amypro22_7
66,0.027631134530990153,amypro22_7
67,0.027705246,amypro22_7
68,0.034664119,amypro22_7
69,0.043302468458811395,amypro22_7
70,0.045700313,amypro22_7
71,0.046910311778386386,amypro22_7
72,0.052939979,amypro22_7
73,0.057598785,amypro22_7
74,0.058136729,amypro22_7
75,0.094639853,amypro22_7
76,0.1258904655774434,amypro22_7
77,0.16889644463857012,amypro22_7
78,0.20042874713738756,amypro22_7
79,0.2244523406028747,amypro22_7
80,0.2554513442516327,amypro22_7
81,0.24473878890275952,amypro22_7
82,0.24974408745765686,amypro22_7
83,0.22794218361377713,amypro22_7
84,0.20161511898040768,amypro22_7
1,0.051591301,amypro22_8
2,0.041481935977935744,amypro22_8
3,0.060291719436645456,amypro22_8
4,0.055662483,amypro22_8
5,0.055790521,amypro22_8
6,0.055690829,amypro22_8
7,0.053774623076120964,amypro22_8
8,0.057136009,amypro22_8
9,0.053456911,amypro22_8
10,0.083787392,amypro22_8
11,0.10510155061880744,amypro22_8
12,0.18579798638820644,amypro22_8
13,0.24681132435798644,amypro22_8
14,0.2648472875356674,amypro22_8
15,0.25598287880420684,amypro22_8
16,0.2206718784385884,amypro22_8
17,0.1918808312402688,amypro22_8
18,0.10504586112365356,amypro22_8
19,0.04047987,amypro22_8
20,0.017867368,amypro22_8
21,0.018355143188091425,amypro22_8
22,0.019778649943327724,amypro22_8
23,0.021512383,amypro22_8
24,0.021169183651606194,amypro22_8
25,0.022137739260991367,amypro22_8
26,0.021490429838498387,amypro22_8
27,0.020200771093368482,amypro22_8
28,0.020387359,amypro22_8
29,0.025760874152183488,amypro22_8
30,0.033861676851908315,amypro22_8
31,0.037346350153287196,amypro22_8
32,0.037674931685129746,amypro22_8
33,0.038113914,amypro22_8
34,0.04023639,amypro22_8
35,0.037202966,amypro22_8
36,0.031038887710019444,amypro22_8
37,0.035202613,amypro22_8
38,0.089171945,amypro22_8
39,0.1043072450108108,amypro22_8
40,0.10841005841890967,amypro22_8
41,0.19091406861941018,amypro22_8
42,0.29642507831255593,amypro22_8
43,0.4211016754309336,amypro22_8
44,0.49625861644744873,amypro22_8
45,0.6147406895955403,amypro22_8
46,0.7474243889252344,amypro22_8
47,0.7778914759556451,amypro22_8
48,0.7001669257879257,amypro22_8
49,0.5783071895440419,amypro22_8
50,0.450455884,amypro22_8
51,0.31637757023175556,amypro22_8
52,0.17759876151879625,amypro22_8
53,0.062050481,amypro22_8
54,0.033586806,amypro22_8
55,0.023833836,amypro22_8
56,0.021882007519404046,amypro22_8
57,0.022217106819152784,amypro22_8
58,0.021204273899396206,amypro22_8
59,0.020693501830100967,amypro22_8
60,0.019359624385833697,amypro22_8
61,0.017441846927006992,amypro22_8
62,0.017484216888745577,amypro22_8
63,0.016422039270400954,amypro22_8
64,0.01611967,amypro22_8
65,0.015630103151003473,amypro22_8
66,0.015892101327578186,amypro22_8
67,0.015531634291013037,amypro22_8
68,0.015454614162445026,amypro22_8
69,0.01806967,amypro22_8
70,0.01876008,amypro22_8
71,0.018619950612386037,amypro22_8
72,0.017378733555475846,amypro22_8
73,0.016612727,amypro22_8
74,0.015650544,amypro22_8
75,0.013306285771614025,amypro22_8
76,0.012521400100376888,amypro22_8
77,0.012978816078490696,amypro22_8
78,0.014313807136204518,amypro22_8
79,0.016199981,amypro22_8
80,0.018132231,amypro22_8
81,0.018290485,amypro22_8
82,0.020301537712415014,amypro22_8
83,0.020672438954109824,amypro22_8
84,0.023655757720067973,amypro22_8
85,0.038735247070386884,amypro22_8
86,0.04056121,amypro22_8
87,0.045431110674932475,amypro22_8
88,0.058485207,amypro22_8
89,0.092234554,amypro22_8
90,0.11279447178045905,amypro22_8
91,0.1737313330173492,amypro22_8
92,0.30588916,amypro22_8
93,0.439424068,amypro22_8
94,0.5137936462958653,amypro22_8
95,0.6156343082586924,amypro22_8
96,0.7389211664597193,amypro22_8
97,0.754657057,amypro22_8
98,0.6470535924037298,amypro22_8
99,0.5226788491010667,amypro22_8
100,0.45327614943186445,amypro22_8
101,0.31770699024200433,amypro22_8
102,0.17112728357315057,amypro22_8
103,0.079041902,amypro22_8
104,0.056102184,amypro22_8
105,0.046534169713656065,amypro22_8
106,0.030611644,amypro22_8
107,0.032868325,amypro22_8
108,0.038330022,amypro22_8
109,0.041117054,amypro22_8
110,0.040145051,amypro22_8
111,0.038398739,amypro22_8
112,0.040687179565429644,amypro22_8
113,0.041424621144930486,amypro22_8
114,0.03913618,amypro22_8
115,0.054369995,amypro22_8
116,0.13718371689319606,amypro22_8
117,0.27576253414154045,amypro22_8
118,0.3936440606911977,amypro22_8
119,0.5143350611130396,amypro22_8
120,0.6457915176947912,amypro22_8
121,0.7184282213449479,amypro22_8
122,0.6646903355916342,amypro22_8
123,0.5356741776069005,amypro22_8
124,0.4141569882631302,amypro22_8
125,0.2902441988388697,amypro22_8
126,0.15709647933642062,amypro22_8
127,0.070204666,amypro22_8
128,0.038874001,amypro22_8
129,0.028730919361114448,amypro22_8
130,0.028301417827606142,amypro22_8
131,0.031966100136438955,amypro22_8
132,0.03375681,amypro22_8
133,0.025003284,amypro22_8
1,0.2976838111877441,amypro22_9
2,0.4111637055873871,amypro22_9
3,0.5172073284784953,amypro22_9
4,0.5177794367074966,amypro22_9
5,0.42519895315170286,amypro22_9
6,0.35945451656977334,amypro22_9
7,0.3116054006238604,amypro22_9
8,0.2258970175324672,amypro22_9
9,0.10876868529127626,amypro22_9
10,0.033555403,amypro22_9
11,0.048620995,amypro22_9
12,0.076157185,amypro22_9
13,0.092095233,amypro22_9
14,0.10996212939896088,amypro22_9
15,0.10951162635146826,amypro22_9
16,0.10068524612530987,amypro22_9
17,0.079628513,amypro22_9
18,0.051392593,amypro22_9
19,0.054833649,amypro22_9
20,0.052484364,amypro22_9
21,0.14993935153664398,amypro22_9
22,0.28841329407926725,amypro22_9
23,0.4332828283309936,amypro22_9
24,0.5113110770781835,amypro22_9
25,0.49567460219065346,amypro22_9
26,0.4805894318155575,amypro22_9
27,0.3812600784029807,amypro22_9
28,0.2420422866699482,amypro22_9
29,0.096239034,amypro22_9
30,0.015796411,amypro22_9
31,0.012272363411549692,amypro22_9
32,0.017597954,amypro22_9
33,0.028442144646783112,amypro22_9
34,0.065495714,amypro22_9
35,0.086838487,amypro22_9
36,0.10076695893385472,amypro22_9
37,0.1584309210379918,amypro22_9
38,0.1539285669724146,amypro22_9
39,0.1427402193278491,amypro22_9
40,0.10540309438523153,amypro22_9
41,0.084238073,amypro22_9
42,0.072355872,amypro22_9
43,0.017933830101901502,amypro22_9
44,0.034199513474716954,amypro22_9
45,0.14533956347562096,amypro22_9
46,0.2964295224204155,amypro22_9
47,0.425241917,amypro22_9
48,0.5362236907662615,amypro22_9
49,0.6849305063486099,amypro22_9
50,0.7723377188046774,amypro22_9
51,0.7639718224604924,amypro22_9
52,0.676930046,amypro22_9
53,0.6399138967196146,amypro22_9
54,0.5288521081209182,amypro22_9
55,0.37736189663410186,amypro22_9
56,0.2749763931580674,amypro22_9
57,0.17793722011131952,amypro22_9
58,0.14507184284411775,amypro22_9
59,0.14633792298518525,amypro22_9
60,0.2785976614304672,amypro22_9
61,0.3739341741550257,amypro22_9
62,0.3913868715365727,amypro22_9
63,0.3894867092370986,amypro22_9
64,0.3585572550694147,amypro22_9
65,0.2648530542850494,amypro22_9
66,0.13052082161108647,amypro22_9
67,0.036354248961530736,amypro22_9
68,0.019729884,amypro22_9
69,0.022504661,amypro22_9
70,0.10348484528149125,amypro22_9
71,0.15873730194653032,amypro22_9
72,0.27403742086971755,amypro22_9
73,0.31533605444443913,amypro22_9
74,0.41188438887402296,amypro22_9
75,0.4318126996358235,amypro22_9
76,0.38530303537845606,amypro22_9
77,0.3912434329589208,amypro22_9
78,0.28247238298257193,amypro22_9
79,0.24966611166795094,amypro22_9
80,0.1508493800957997,amypro22_9
81,0.12504875026667525,amypro22_9
82,0.097709632,amypro22_9
83,0.040796910350763896,amypro22_9
84,0.038839354,amypro22_9
85,0.030392801203197407,amypro22_9
86,0.034853293,amypro22_9
87,0.044812897,amypro22_9
88,0.036223924,amypro22_9
1,0.036490208,amypro22_10
2,0.060445485,amypro22_10
3,0.050170239,amypro22_10
4,0.042894332110881755,amypro22_10
5,0.050823029906023255,amypro22_10
6,0.049206595,amypro22_10
7,0.049616105,amypro22_10
8,0.038073482601096914,amypro22_10
9,0.036705153,amypro22_10
10,0.039341808,amypro22_10
11,0.035634871,amypro22_10
12,0.036132862871545476,amypro22_10
13,0.044730577,amypro22_10
14,0.054509293,amypro22_10
15,0.063471902,amypro22_10
16,0.068839237,amypro22_10
17,0.084694945,amypro22_10
18,0.1495979567368825,amypro22_10
19,0.16132267713546747,amypro22_10
20,0.1566264589627583,amypro22_10
21,0.1487803548059067,amypro22_10
22,0.14364828356459228,amypro22_10
23,0.12186058916511981,amypro22_10
24,0.058098117,amypro22_10
25,0.041141904,amypro22_10
26,0.040039632199219896,amypro22_10
27,0.037304842,amypro22_10
28,0.033059969,amypro22_10
29,0.031024922619568865,amypro22_10
30,0.026329228640345977,amypro22_10
31,0.028851454,amypro22_10
32,0.055203559,amypro22_10
33,0.13918332050006935,amypro22_10
34,0.23715867483806505,amypro22_10
35,0.2810040936567626,amypro22_10
36,0.2809480011463165,amypro22_10
37,0.27294826110204057,amypro22_10
38,0.2581811857948196,amypro22_10
39,0.1828204520639701,amypro22_10
40,0.087405063,amypro22_10
41,0.051568739,amypro22_10
42,0.055647793,amypro22_10
43,0.053607953,amypro22_10
44,0.047177821380925376,amypro22_10
45,0.089086418,amypro22_10
46,0.090251358,amypro22_10
47,0.092857483,amypro22_10
48,0.10103375315666195,amypro22_10
49,0.11628992358843482,amypro22_10
50,0.11490279968884347,amypro22_10
51,0.065663279,amypro22_10
52,0.06217621,amypro22_10
53,0.051223568,amypro22_10
54,0.03962068,amypro22_10
55,0.029003436,amypro22_10
56,0.036123907,amypro22_10
57,0.065676113,amypro22_10
58,0.081946517,amypro22_10
59,0.097461578,amypro22_10
60,0.13071735011277874,amypro22_10
61,0.1474792014235087,amypro22_10
62,0.20012508730093637,amypro22_10
63,0.24612040023008983,amypro22_10
64,0.30850419,amypro22_10
65,0.41918486158053075,amypro22_10
66,0.5206451217333475,amypro22_10
67,0.6518108109633128,amypro22_10
68,0.7424012601375579,amypro22_10
69,0.7938900937636694,amypro22_10
70,0.800467974,amypro22_10
71,0.7632290224234263,amypro22_10
72,0.7023434986670812,amypro22_10
73,0.5790457586447397,amypro22_10
74,0.5019362101952235,amypro22_10
75,0.4843979010979334,amypro22_10
76,0.45736690660317736,amypro22_10
77,0.39388233721256255,amypro22_10
78,0.3207591980695724,amypro22_10
79,0.2939333409070969,amypro22_10
80,0.223167804,amypro22_10
81,0.15538733750630243,amypro22_10
82,0.14538509994793758,amypro22_10
83,0.1655384168033682,amypro22_10
84,0.21035628169823514,amypro22_10
85,0.25546929985333316,amypro22_10
86,0.3096949815750122,amypro22_10
87,0.3187924404939016,amypro22_10
88,0.2871867169936498,amypro22_10
89,0.2435522437095642,amypro22_10
90,0.19551012210552773,amypro22_10
91,0.14752078140760808,amypro22_10
92,0.082932282,amypro22_10
93,0.031922937,amypro22_10
94,0.016439533061687408,amypro22_10
95,0.014879745073024685,amypro22_10
96,0.016320502,amypro22_10
97,0.016699777440226125,amypro22_10
98,0.019020308512153816,amypro22_10
99,0.025433729,amypro22_10
100,0.033907145723469465,amypro22_10
101,0.05492932,amypro22_10
102,0.062792864,amypro22_10
103,0.082309631,amypro22_10
104,0.088613878,amypro22_10
105,0.087338508,amypro22_10
106,0.080220879,amypro22_10
107,0.07331011,amypro22_10
108,0.12384549297415404,amypro22_10
109,0.17376856622619619,amypro22_10
110,0.28517052946014393,amypro22_10
111,0.3271738143515904,amypro22_10
112,0.3835218243220273,amypro22_10
113,0.3768622368574142,amypro22_10
114,0.3189410865306854,amypro22_10
115,0.2547628104686737,amypro22_10
116,0.13749633431434627,amypro22_10
117,0.093842609,amypro22_10
118,0.036813148856162985,amypro22_10
119,0.037275245,amypro22_10
120,0.042326593,amypro22_10
121,0.043921057,amypro22_10
122,0.047815289,amypro22_10
123,0.044366033871968545,amypro22_10
124,0.042706237236658694,amypro22_10
125,0.034795498,amypro22_10
126,0.028722143110644496,amypro22_10
127,0.024573968271518684,amypro22_10
128,0.026895902971530893,amypro22_10
129,0.048253459,amypro22_10
130,0.054903861785060105,amypro22_10
131,0.065360799,amypro22_10
132,0.08160195,amypro22_10
133,0.107421663,amypro22_10
134,0.1466382801532745,amypro22_10
1,0.5143517792224884,amypro22_11
2,0.3384594529867172,amypro22_11
3,0.24784320592880246,amypro22_11
4,0.2161782309412956,amypro22_11
5,0.18816350340843196,amypro22_11
6,0.1893431504567464,amypro22_11
7,0.1333345085382461,amypro22_11
8,0.13038005630175267,amypro22_11
9,0.21200023194154097,amypro22_11
10,0.346442707,amypro22_11
11,0.4755044182141621,amypro22_11
12,0.5950270364681879,amypro22_11
13,0.7134807536999385,amypro22_11
14,0.8262473324934643,amypro22_11
15,0.8639576415220898,amypro22_11
16,0.8564942200978596,amypro22_11
17,0.863712841,amypro22_11
18,0.8513549367586771,amypro22_11
19,0.8516656994819641,amypro22_11
20,0.86174558,amypro22_11
21,0.8899110674858094,amypro22_11
22,0.9027157704035441,amypro22_11
23,0.9094367822011312,amypro22_11
24,0.9254964590072632,amypro22_11
25,0.9196257869402568,amypro22_11
26,0.913286442,amypro22_11
27,0.9004945973555247,amypro22_11
28,0.8890543679396311,amypro22_11
29,0.8822291513284047,amypro22_11
30,0.8573685387770335,amypro22_11
31,0.8562565525372823,amypro22_11
32,0.842655486,amypro22_11
33,0.7613329271475474,amypro22_11
34,0.6245620558659235,amypro22_11
35,0.502346068,amypro22_11
36,0.3817118694384893,amypro22_11
37,0.25365552405516306,amypro22_11
38,0.1682293713092803,amypro22_11
39,0.2597586413224538,amypro22_11
40,0.4054964174826939,amypro22_11
41,0.5374934961398442,amypro22_11
42,0.6818405598402023,amypro22_11
43,0.8275932917992274,amypro22_11
44,0.938523946,amypro22_11
45,0.9168465713659923,amypro22_11
